Timestamp,Camera_ID,Violation_Type,Action
2025-12-18 16:58:47,2,Intrusion,ALARM WARNING
2025-12-18 16:58:47,2,Intrusion,ALARM WARNING
2025-12-18 16:58:47,2,Intrusion,ALARM WARNING
2025-12-18 16:58:47,2,Intrusion,ALARM WARNING
2025-12-18 16:58:47,2,Intrusion,ALARM WARNING
2025-12-18 16:58:48,2,Intrusion,ALARM WARNING
2025-12-18 16:58:48,2,Intrusion,ALARM WARNING
2025-12-18 16:58:48,2,Intrusion,ALARM WARNING
2025-12-18 16:58:48,2,Intrusion,ALARM WARNING
2025-12-18 16:58:48,2,Intrusion,ALARM WARNING
2025-12-18 16:58:48,2,Intrusion,ALARM WARNING
2025-12-18 16:58:48,2,Intrusion,ALARM WARNING
2025-12-18 16:58:48,2,Intrusion,ALARM WARNING
2025-12-18 16:58:48,2,Intrusion,ALARM WARNING
2025-12-18 16:58:48,2,Intrusion,ALARM WARNING
2025-12-18 16:58:49,2,Intrusion,ALARM WARNING
2025-12-18 16:58:49,2,Intrusion,ALARM WARNING
2025-12-18 16:58:49,2,Intrusion,ALARM WARNING
2025-12-18 16:58:49,2,Intrusion,ALARM WARNING
2025-12-18 16:58:49,2,Intrusion,ALARM WARNING
2025-12-18 16:58:49,2,Intrusion,ALARM WARNING
2025-12-18 16:58:49,2,Intrusion,ALARM WARNING
2025-12-18 16:58:49,2,Intrusion,ALARM WARNING
2025-12-18 16:58:50,2,Intrusion,ALARM WARNING
2025-12-18 16:58:50,2,Intrusion,ALARM WARNING
2025-12-18 16:58:50,2,Intrusion,ALARM WARNING
2025-12-18 16:58:50,2,Intrusion,ALARM WARNING
2025-12-18 16:58:50,2,Intrusion,ALARM WARNING
2025-12-18 16:58:50,2,Intrusion,ALARM WARNING
2025-12-18 16:58:50,2,Intrusion,ALARM WARNING
2025-12-18 16:58:51,2,Intrusion,ALARM WARNING
2025-12-18 16:58:51,2,Intrusion,ALARM WARNING
2025-12-18 16:58:51,2,Intrusion,ALARM WARNING
2025-12-18 16:58:51,2,Intrusion,ALARM WARNING
2025-12-18 16:58:52,2,Intrusion,ALARM WARNING
2025-12-18 16:58:52,2,Intrusion,ALARM WARNING
2025-12-18 16:58:52,2,Intrusion,ALARM WARNING
2025-12-18 16:58:52,2,Intrusion,ALARM WARNING
2025-12-18 16:58:52,2,Intrusion,ALARM WARNING
2025-12-18 16:58:53,2,Intrusion,ALARM WARNING
2025-12-18 16:58:53,2,Intrusion,ALARM WARNING
2025-12-18 16:58:53,2,Intrusion,ALARM WARNING
2025-12-18 16:58:53,2,Intrusion,ALARM WARNING
2025-12-18 16:58:53,2,Intrusion,ALARM WARNING
2025-12-18 16:58:54,2,Intrusion,ALARM WARNING
2025-12-18 16:58:54,2,Intrusion,ALARM WARNING
2025-12-18 16:58:54,2,Intrusion,ALARM WARNING
2025-12-18 16:58:54,2,Intrusion,ALARM WARNING
2025-12-18 16:58:54,2,Intrusion,ALARM WARNING
2025-12-18 16:58:55,2,Intrusion,ALARM WARNING
2025-12-18 16:58:55,2,Intrusion,ALARM WARNING
2025-12-18 16:58:55,2,Intrusion,ALARM WARNING
2025-12-18 16:58:55,2,Intrusion,ALARM WARNING
2025-12-18 16:58:55,2,Intrusion,ALARM WARNING
2025-12-18 16:58:55,2,Intrusion,ALARM WARNING
2025-12-18 16:58:55,2,Intrusion,ALARM WARNING
2025-12-18 16:58:56,2,Intrusion,ALARM WARNING
2025-12-18 16:58:56,2,Intrusion,ALARM WARNING
2025-12-18 16:58:56,2,Intrusion,ALARM WARNING
2025-12-18 16:58:56,2,Intrusion,ALARM WARNING
2025-12-18 16:58:56,2,Intrusion,ALARM WARNING
2025-12-18 16:58:56,2,Intrusion,ALARM WARNING
2025-12-18 16:58:56,2,Intrusion,ALARM WARNING
2025-12-18 16:58:56,2,Intrusion,ALARM WARNING
2025-12-18 16:58:56,2,Intrusion,ALARM WARNING
2025-12-18 16:58:56,2,Intrusion,ALARM WARNING
2025-12-18 16:58:57,2,Intrusion,ALARM WARNING
2025-12-18 16:58:57,2,Intrusion,ALARM WARNING
2025-12-18 16:58:57,2,Intrusion,ALARM WARNING
2025-12-18 16:58:57,2,Intrusion,ALARM WARNING
2025-12-18 16:58:57,2,Intrusion,ALARM WARNING
2025-12-18 16:58:58,2,Intrusion,ALARM WARNING
2025-12-18 16:58:58,2,Intrusion,ALARM WARNING
2025-12-18 16:58:58,2,Intrusion,ALARM WARNING
2025-12-18 16:58:58,2,Intrusion,ALARM WARNING
2025-12-18 16:58:58,2,Intrusion,ALARM WARNING
2025-12-18 16:58:58,2,Intrusion,ALARM WARNING
2025-12-18 16:58:59,2,Intrusion,ALARM WARNING
2025-12-18 16:58:59,2,Intrusion,ALARM WARNING
2025-12-18 16:58:59,2,Intrusion,ALARM WARNING
2025-12-18 16:58:59,2,Intrusion,ALARM WARNING
2025-12-18 16:58:59,2,Intrusion,ALARM WARNING
2025-12-18 16:59:00,2,Intrusion,ALARM WARNING
2025-12-18 16:59:00,2,Intrusion,ALARM WARNING
2025-12-18 16:59:00,2,Intrusion,ALARM WARNING
2025-12-18 16:59:00,2,Intrusion,ALARM WARNING
2025-12-18 16:59:00,2,Intrusion,ALARM WARNING
2025-12-18 16:59:01,2,Intrusion,ALARM WARNING
2025-12-18 16:59:01,2,Intrusion,ALARM WARNING
2025-12-18 16:59:01,2,Intrusion,ALARM WARNING
2025-12-18 16:59:02,2,Intrusion,ALARM WARNING
2025-12-18 16:59:02,2,Intrusion,ALARM WARNING
2025-12-18 16:59:02,2,Intrusion,ALARM WARNING
2025-12-18 16:59:03,2,Intrusion,ALARM WARNING
2025-12-18 16:59:04,2,Intrusion,ALARM WARNING
2025-12-18 16:59:04,2,Intrusion,ALARM WARNING
2025-12-18 16:59:04,2,Intrusion,ALARM WARNING
2025-12-18 16:59:04,2,Intrusion,ALARM WARNING
2025-12-18 16:59:04,2,Intrusion,ALARM WARNING
2025-12-18 16:59:05,2,Intrusion,ALARM WARNING
2025-12-18 16:59:05,2,Intrusion,ALARM WARNING
2025-12-18 16:59:05,2,Intrusion,ALARM WARNING
2025-12-18 16:59:06,2,Intrusion,ALARM WARNING
2025-12-18 16:59:06,2,Intrusion,ALARM WARNING
2025-12-18 16:59:06,2,Intrusion,ALARM WARNING
2025-12-18 16:59:06,2,Intrusion,ALARM WARNING
2025-12-18 16:59:07,2,Intrusion,ALARM WARNING
2025-12-18 16:59:07,2,Intrusion,ALARM WARNING
2025-12-18 16:59:07,2,Intrusion,ALARM WARNING
2025-12-18 16:59:07,2,Intrusion,ALARM WARNING
2025-12-18 16:59:08,2,Intrusion,ALARM WARNING
2025-12-18 16:59:08,2,Intrusion,ALARM WARNING
2025-12-18 16:59:08,2,Intrusion,ALARM WARNING
2025-12-18 16:59:09,2,Intrusion,ALARM WARNING
